SeriesInstanceUID,dcm_file_count
1.2.826.0.1.3680043.8.498.93524077049965096587613067432443590321,244
1.2.826.0.1.3680043.8.498.93526614952395720862426646609193682372,150
1.2.826.0.1.3680043.8.498.93570661434940193790551506864294046585,612
1.2.826.0.1.3680043.8.498.93576412374773514085096590114724967566,147
1.2.826.0.1.3680043.8.498.93603211872041916730984898369740309722,36
1.2.826.0.1.3680043.8.498.93604248624352935322719054813473026450,328
1.2.826.0.1.3680043.8.498.93635458944153120706172403561410722816,1
1.2.826.0.1.3680043.8.498.93644328382236448421915604596808868780,498
1.2.826.0.1.3680043.8.498.93694792645237279547638329715540542321,192
1.2.826.0.1.3680043.8.498.93696784319531759658919266217702862775,31
1.2.826.0.1.3680043.8.498.93756637545263452297260406055715113978,20
1.2.826.0.1.3680043.8.498.93767299045200308083431665640033626206,42
1.2.826.0.1.3680043.8.498.93885719882496780023529823927261716370,26
1.2.826.0.1.3680043.8.498.93894585930254589746436322939692686008,192
1.2.826.0.1.3680043.8.498.93904350049826061205331704752028173599,242
1.2.826.0.1.3680043.8.498.93949456480906411331801997726817002776,96
1.2.826.0.1.3680043.8.498.93973649611148785614456482013198549893,43
1.2.826.0.1.3680043.8.498.94024728812543775332568419904306506658,176
1.2.826.0.1.3680043.8.498.94026830952038221828312805800796164729,569
1.2.826.0.1.3680043.8.498.94052440494540573565744757042296720287,537
1.2.826.0.1.3680043.8.498.94071258532981104257938450147617741348,269
1.2.826.0.1.3680043.8.498.94081385047919503571770966352097558203,1
1.2.826.0.1.3680043.8.498.94088922187614936985815200168576226858,68
1.2.826.0.1.3680043.8.498.94126003449021589222568996671747858058,395
1.2.826.0.1.3680043.8.498.94163862971174658651037570120194073975,140
1.2.826.0.1.3680043.8.498.94171254856572334860979316392158555818,222
1.2.826.0.1.3680043.8.498.94184941683196775297211526121298512382,188
1.2.826.0.1.3680043.8.498.94191606243575200666727857598131239587,24
1.2.826.0.1.3680043.8.498.94252776813565756251482724658694720846,26
1.2.826.0.1.3680043.8.498.94272891776562456151139995427036304394,88
1.2.826.0.1.3680043.8.498.94318716619647638743320744077857144769,369
1.2.826.0.1.3680043.8.498.94329914918595460401357597514915810739,152
1.2.826.0.1.3680043.8.498.94342988816742498904882294887183173203,146
1.2.826.0.1.3680043.8.498.94349831317200929450028866876039087535,335
1.2.826.0.1.3680043.8.498.94364139789009021146139784146186376400,240
1.2.826.0.1.3680043.8.498.94403380891437118116783390116694489995,541
1.2.826.0.1.3680043.8.498.94434446284698088185001338093151136785,328
1.2.826.0.1.3680043.8.498.94436210428205107435307448107532489041,26
1.2.826.0.1.3680043.8.498.94529903524086999992538557552564804795,242
1.2.826.0.1.3680043.8.498.94550831526609603563924287190315545078,28
1.2.826.0.1.3680043.8.498.94581088574781332881829431967333250577,32
1.2.826.0.1.3680043.8.498.94610659921816551421082219527750440555,172
1.2.826.0.1.3680043.8.498.94667171722410517833887592667855948775,288
1.2.826.0.1.3680043.8.498.94667414377994089518227824876277545626,768
1.2.826.0.1.3680043.8.498.94681271089392188655883804079400350157,397
1.2.826.0.1.3680043.8.498.94686958559692948231153559430942350268,1
1.2.826.0.1.3680043.8.498.94688707501258339297026928699649726146,291
1.2.826.0.1.3680043.8.498.94730116977280163314578634288692296661,24
1.2.826.0.1.3680043.8.498.94806573784272867399636516667815581014,1
1.2.826.0.1.3680043.8.498.94881223010233295455562211837697850132,40
1.2.826.0.1.3680043.8.498.94954743037182353489819969411680641395,1
1.2.826.0.1.3680043.8.498.94957910669163240461647258181423203291,256
1.2.826.0.1.3680043.8.498.94959609204858665630069292778999476856,494
1.2.826.0.1.3680043.8.498.94974237367799581349268047741481161589,35
1.2.826.0.1.3680043.8.498.95026707035212735424370596901746324682,60
1.2.826.0.1.3680043.8.498.95027841828752928091882712956217727700,30
1.2.826.0.1.3680043.8.498.95107817371777929438343433451599862576,96
1.2.826.0.1.3680043.8.498.95195903709442176310783082018105263325,212
1.2.826.0.1.3680043.8.498.95199265395033692090734487994611259982,20
1.2.826.0.1.3680043.8.498.95250008222087840485482549993386096284,56
1.2.826.0.1.3680043.8.498.95266431641784237060363834511620806678,306
1.2.826.0.1.3680043.8.498.95278008053693596859349026503072885588,70
1.2.826.0.1.3680043.8.498.95284402583198195477313482436368155203,86
1.2.826.0.1.3680043.8.498.95287985349865947435011274913619561652,18
1.2.826.0.1.3680043.8.498.95380253040471768084221411882180922662,328
1.2.826.0.1.3680043.8.498.95383932774220247814175757377176403387,188
1.2.826.0.1.3680043.8.498.95433237834567814593105551359243898870,55
1.2.826.0.1.3680043.8.498.95444010698528398142087435192247098070,667
1.2.826.0.1.3680043.8.498.95495519693036768754021021323031971656,28
1.2.826.0.1.3680043.8.498.95531755443872326226082885970681631031,365
1.2.826.0.1.3680043.8.498.95532853695533128091277960780115559941,486
1.2.826.0.1.3680043.8.498.95543507333073056799611107399647724762,28
1.2.826.0.1.3680043.8.498.95566467062859939683706617248038948739,1
1.2.826.0.1.3680043.8.498.95587892730864169013597418330077112391,36
1.2.826.0.1.3680043.8.498.95706831474232979840213904164491226641,131
1.2.826.0.1.3680043.8.498.95726005255703882460692080819209088618,20
1.2.826.0.1.3680043.8.498.95769738723666668395186531883940001900,384
1.2.826.0.1.3680043.8.498.95776082143634647136403972487085725915,152
1.2.826.0.1.3680043.8.498.95780045812713375790806801827952569428,40
1.2.826.0.1.3680043.8.498.95813533413400081918702990808853813486,34
1.2.826.0.1.3680043.8.498.95846130794157967840647620917618361205,30
1.2.826.0.1.3680043.8.498.95873569860774875172060231211778545978,164
1.2.826.0.1.3680043.8.498.95905746070438796648834401302555463937,1
1.2.826.0.1.3680043.8.498.95970904883806321115759577909979800822,242
1.2.826.0.1.3680043.8.498.95987592075415344718301987964611337476,524
1.2.826.0.1.3680043.8.498.96002192171439893366058541374198449840,313
1.2.826.0.1.3680043.8.498.96031974763729450732316592287328967907,28
1.2.826.0.1.3680043.8.498.96059267320928260825088430577621547575,157
1.2.826.0.1.3680043.8.498.96072331277420219098002688745873818017,240
1.2.826.0.1.3680043.8.498.96075577397570658749511147623383862317,393
1.2.826.0.1.3680043.8.498.96094877894950318387420591920748666493,270
1.2.826.0.1.3680043.8.498.96125119182318769030507844853628745024,264
1.2.826.0.1.3680043.8.498.96138683747867526532359589409705979162,379
1.2.826.0.1.3680043.8.498.96155132589464464482407972219172224468,120
1.2.826.0.1.3680043.8.498.96166276715167524815856673299818867684,489
1.2.826.0.1.3680043.8.498.96168451501702560808708509335470040981,234
1.2.826.0.1.3680043.8.498.96173016751830070506160302682123116086,209
1.2.826.0.1.3680043.8.498.96218477847514569819859044953648183121,240
1.2.826.0.1.3680043.8.498.96220497762640636497733752153396357994,142
1.2.826.0.1.3680043.8.498.96277297574359227593527182067340849237,117
1.2.826.0.1.3680043.8.498.96332883327704454295923385891293487431,32
1.2.826.0.1.3680043.8.498.96368424877207634930855881729225230990,252
1.2.826.0.1.3680043.8.498.96374444985212500826648920686285475049,182
1.2.826.0.1.3680043.8.498.96418414580101152707720631834849294572,27
1.2.826.0.1.3680043.8.498.96448434173672778008798900657342976645,356
1.2.826.0.1.3680043.8.498.96483205733840964767784474243439555793,30
1.2.826.0.1.3680043.8.498.96513055086816242218229880400412415651,493
1.2.826.0.1.3680043.8.498.96526563947153487181348209853316718497,20
1.2.826.0.1.3680043.8.498.96559148584082780101367573731775311966,41
1.2.826.0.1.3680043.8.498.96574268049022070824757578608940318994,25
1.2.826.0.1.3680043.8.498.96576740996858321822433969084993461919,213
1.2.826.0.1.3680043.8.498.96589243215078672247342178813194627096,40
1.2.826.0.1.3680043.8.498.96590243408047571012170267825311387559,358
1.2.826.0.1.3680043.8.498.96638167058095284803782949542440223853,146
1.2.826.0.1.3680043.8.498.96663805381645918517655650693468132398,1
1.2.826.0.1.3680043.8.498.96678227646609908061915308596478210104,164
1.2.826.0.1.3680043.8.498.96682000685323416515225026817923637293,27
1.2.826.0.1.3680043.8.498.96690765588914001239372918148352421961,42
1.2.826.0.1.3680043.8.498.96720389029584930280838152852752977936,25
1.2.826.0.1.3680043.8.498.96721933294865938707986167399849288398,356
1.2.826.0.1.3680043.8.498.96743277758210115684208759228322178413,181
1.2.826.0.1.3680043.8.498.96748830118854185146546609974270392372,68
1.2.826.0.1.3680043.8.498.96758662280979863201306643425532251628,212
1.2.826.0.1.3680043.8.498.96815409600781373514618341002311856622,172
1.2.826.0.1.3680043.8.498.96888708055169169033615168655749838122,1
1.2.826.0.1.3680043.8.498.96937347732144416459815687382646883895,24
1.2.826.0.1.3680043.8.498.96946273645802865175106887564173898445,31
1.2.826.0.1.3680043.8.498.97057911327885502714270510313728134927,30
1.2.826.0.1.3680043.8.498.97092285951460291069076616806389531318,25
1.2.826.0.1.3680043.8.498.97101256813400963252588912568418772667,73
1.2.826.0.1.3680043.8.498.97107651418857846657194825329545320800,601
1.2.826.0.1.3680043.8.498.97114387676954359886523412049902477252,155
1.2.826.0.1.3680043.8.498.97136390903471690368140823817581463222,23
1.2.826.0.1.3680043.8.498.97163905053638191562269043372648425734,64
1.2.826.0.1.3680043.8.498.97166749714891358203928800906896827477,302
1.2.826.0.1.3680043.8.498.97187648773428227607766148552238942976,1
1.2.826.0.1.3680043.8.498.97191581480677904605690881854234107618,379
1.2.826.0.1.3680043.8.498.97217445309369929748104689015792962980,421
1.2.826.0.1.3680043.8.498.97256479550884529885940791074752719030,172
1.2.826.0.1.3680043.8.498.97271530298824294128550896431645274862,150
1.2.826.0.1.3680043.8.498.97309892654508897947469337106041208169,40
1.2.826.0.1.3680043.8.498.97331280256231216715739560861531216198,156
1.2.826.0.1.3680043.8.498.97470500739064740955411389984430655612,1
1.2.826.0.1.3680043.8.498.97488443327072287887987007084775672741,172
1.2.826.0.1.3680043.8.498.97489937092102052131467733063939259796,217
1.2.826.0.1.3680043.8.498.97496376719536053791031312508700919725,31
1.2.826.0.1.3680043.8.498.97562557925682533951476593059640625272,148
1.2.826.0.1.3680043.8.498.97592793208265865405674130534457619591,75
1.2.826.0.1.3680043.8.498.97605015956339709162547923765934165995,463
1.2.826.0.1.3680043.8.498.97635198311241688375511459614601007329,1
1.2.826.0.1.3680043.8.498.97645250165048288998244664623775537861,77
1.2.826.0.1.3680043.8.498.97663192055428136275897644754129474588,20
1.2.826.0.1.3680043.8.498.97666326948310375872063010736657290813,116
1.2.826.0.1.3680043.8.498.97685800452650865898245974348505054820,186
1.2.826.0.1.3680043.8.498.97727219579665267472896437169007074146,905
1.2.826.0.1.3680043.8.498.97728521617989424950807981720995780007,429
1.2.826.0.1.3680043.8.498.97776146690813061126421782532011154857,266
1.2.826.0.1.3680043.8.498.97793793786310123662739243467808545580,19
1.2.826.0.1.3680043.8.498.97800049839135601829792717595310155589,978
1.2.826.0.1.3680043.8.498.97856025906265309755009045740425954643,152
1.2.826.0.1.3680043.8.498.97883653588668471699067059883730676269,240
1.2.826.0.1.3680043.8.498.97954169904067078117466623410031007260,192
1.2.826.0.1.3680043.8.498.97964441529908465327226184418078143200,501
1.2.826.0.1.3680043.8.498.97970165518053195797247488050816887286,244
1.2.826.0.1.3680043.8.498.97975645720920888704056258456447231054,40
1.2.826.0.1.3680043.8.498.98037443914819148638924205149609183477,211
1.2.826.0.1.3680043.8.498.98054390836991732395929841810306451976,1
1.2.826.0.1.3680043.8.498.98066774276620948484052227331467077834,238
1.2.826.0.1.3680043.8.498.98123758735027035609698227781754927939,61
1.2.826.0.1.3680043.8.498.98133633346919790888527055899070500258,292
1.2.826.0.1.3680043.8.498.98135809364704868984039207055280903101,191
1.2.826.0.1.3680043.8.498.98136194942109090904352946247329118069,191
1.2.826.0.1.3680043.8.498.98188120328030424041334667779912725376,1
1.2.826.0.1.3680043.8.498.98217136682773247189692020780650282267,220
1.2.826.0.1.3680043.8.498.98233336366460896872714349461515659061,40
1.2.826.0.1.3680043.8.498.98306398582811261491218753191237402169,168
1.2.826.0.1.3680043.8.498.98327986831235940649362041428150001339,408
1.2.826.0.1.3680043.8.498.98343627843494947285364665589690940081,1
1.2.826.0.1.3680043.8.498.98355778619866516223253151047695823055,256
1.2.826.0.1.3680043.8.498.98370721476634231483860319751962978020,1
1.2.826.0.1.3680043.8.498.98383259048464810068980318968150616903,598
1.2.826.0.1.3680043.8.498.98391144374178393450850334206919833375,286
1.2.826.0.1.3680043.8.498.98405412367001982891302031202747051739,176
1.2.826.0.1.3680043.8.498.98435300434516021645281313396354905159,45
1.2.826.0.1.3680043.8.498.98489425059985205008734987012322394784,1
1.2.826.0.1.3680043.8.498.98514732964366022945798702135522011663,446
1.2.826.0.1.3680043.8.498.98540679971743770244217490650829689406,521
1.2.826.0.1.3680043.8.498.98546214581883636871625410018415827961,237
1.2.826.0.1.3680043.8.498.98554342672225585622438210062038510208,517
1.2.826.0.1.3680043.8.498.98638780636952984282720678491674862364,299
1.2.826.0.1.3680043.8.498.98665804676684243068057801371997368733,188
1.2.826.0.1.3680043.8.498.98668603099631902666879983418439918239,344
1.2.826.0.1.3680043.8.498.98670520314529079910346699983744138083,120
1.2.826.0.1.3680043.8.498.98671147049544538232951626931886481868,31
1.2.826.0.1.3680043.8.498.98679541702126475116953273735005973335,38
1.2.826.0.1.3680043.8.498.98682660288816842067682715029039122419,186
1.2.826.0.1.3680043.8.498.98697915765488213704603518081182644986,188
1.2.826.0.1.3680043.8.498.98740970587848121926125661028314726116,539
1.2.826.0.1.3680043.8.498.98763049464685085039537379330934967318,241
1.2.826.0.1.3680043.8.498.98798834042330929989600787741620608929,779
1.2.826.0.1.3680043.8.498.98833462585750315259482760825446643729,352
1.2.826.0.1.3680043.8.498.98864623112674424743935783270190361561,34
1.2.826.0.1.3680043.8.498.98884637935454211159380769655222973505,172
1.2.826.0.1.3680043.8.498.98905759715927071765941200652246589322,106
1.2.826.0.1.3680043.8.498.98936495251271744010081279788397476028,184
1.2.826.0.1.3680043.8.498.98957399604279377953229946809975291274,19
1.2.826.0.1.3680043.8.498.99001735289547154548536572625784107355,30
1.2.826.0.1.3680043.8.498.99007392295674293994688716823949375579,1
1.2.826.0.1.3680043.8.498.99028068919105186302294079606577228686,175
1.2.826.0.1.3680043.8.498.99054740066323238245315268178323026349,44
1.2.826.0.1.3680043.8.498.99060182161975703894867845248769887694,182
1.2.826.0.1.3680043.8.498.99066873727045430654405278364404635012,240
1.2.826.0.1.3680043.8.498.99076120249244346254207254525636249902,1
1.2.826.0.1.3680043.8.498.99110512329702284701279445755153270206,120
1.2.826.0.1.3680043.8.498.99139298790872640757430432715087464251,100
1.2.826.0.1.3680043.8.498.99143674930369135046178019559892326400,1
1.2.826.0.1.3680043.8.498.99171153540341946985914566129402632185,305
1.2.826.0.1.3680043.8.498.99200281747939530962557834677778366495,37
1.2.826.0.1.3680043.8.498.99205330839625428887168247748376112025,508
1.2.826.0.1.3680043.8.498.99271478227856087108306656603779882770,300
1.2.826.0.1.3680043.8.498.99297218927715340305099097057004586774,540
1.2.826.0.1.3680043.8.498.99307097785439940586548828373370157575,577
1.2.826.0.1.3680043.8.498.99318244457187989559771589302872408383,24
1.2.826.0.1.3680043.8.498.99330015662928907880742243099066238359,29
1.2.826.0.1.3680043.8.498.99344977894147397154389074215313305275,146
1.2.826.0.1.3680043.8.498.99348616762869189162377000017558094817,448
1.2.826.0.1.3680043.8.498.99362685682423289873184430947022390955,30
1.2.826.0.1.3680043.8.498.99421822954919332641371697175982753182,152
1.2.826.0.1.3680043.8.498.99430467122776330770449140463435021320,166
1.2.826.0.1.3680043.8.498.99437700549224405450502981801010188187,301
1.2.826.0.1.3680043.8.498.99482235481722099898213321566111173892,164
1.2.826.0.1.3680043.8.498.99614492920407247894555955141538887891,931
1.2.826.0.1.3680043.8.498.99639493469775227910420808287182220496,361
1.2.826.0.1.3680043.8.498.99674090910456004499796492172714701211,558
1.2.826.0.1.3680043.8.498.99683289635797559819400829874963008274,251
1.2.826.0.1.3680043.8.498.99686187674549713356836144246141982591,224
1.2.826.0.1.3680043.8.498.99788552249756308020927169012708378193,27
1.2.826.0.1.3680043.8.498.99800061424469215274400822361248888410,146
1.2.826.0.1.3680043.8.498.99804081131933373817667779922320327920,1
1.2.826.0.1.3680043.8.498.99887675554378211308175946117895608384,156
1.2.826.0.1.3680043.8.498.99892390884723813599532075083872271516,342
1.2.826.0.1.3680043.8.498.99892990973227842737467360295351276702,108
1.2.826.0.1.3680043.8.498.99895756899933461331612313434452838359,280
1.2.826.0.1.3680043.8.498.99915610493694667606317602915236740051,26
1.2.826.0.1.3680043.8.498.99920680741054836990188220871756333156,166
1.2.826.0.1.3680043.8.498.99953513260518059135058337324142717073,831
